unique_id,pdf_file,page_num,first_name,last_name,middle_name,middle_initial,context,title,entity_value,file_id,cluster_id
16009,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,46,F,Ainsworth,C,C,officer,"Ass't Surgeon, U. S. Army",F C Ainsworth,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,15998
16025,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,48,F,C Ainsworth,C,C,Chief of Record and Pension Office,"Chief, Record and Pension Office",F C C Ainsworth,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,15998
15999,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,1,Isaac,Blake,,,soldier,,Isaac Blake,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,15999
16018,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,4,Isaac,Blake,,,soldier,,Isaac Blake,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,15999
16028,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,2,Isaac,Blake,,,soldier,,Isaac Blake,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,15999
16040,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,8,Isaac,Blake,,,not found on the rolls of Co E 104 Regt U S C Inf,,Isaac Blake,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,15999
16044,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,3,Isaac,Blake,,,widow's claim,,Isaac Blake,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,15999
16049,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,9,Isaac,Blake,,,soldier,,Isaac Blake,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,15999
16055,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,5,Isaac,Blake,,,"claimant, private in the military",,Isaac Blake,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,15999
16064,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,6,Isaac,Blake,,,pension applicant,,Isaac Blake,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,15999
16079,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,7,Isaac,Blake,,,claimant,,Isaac Blake,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,15999
16004,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,38,Mw,Wright,,,Witness to the agreement,,M W Wright,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16004
16005,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,38,Alphonso,Miles,,,Witness to the agreement,,Alphonso Miles,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16005
16007,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,38,Adelaide,Hamilton,,,Notary Public who witnessed the acceptance of the agreement,Notary Public,Adelaide Hamilton,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16007
16017,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,40,Adelaide,Hamilton,,,Notary,Notary Public,Adelaide Hamilton,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16007
16010,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,46,Chas,Brand,,,acting commissioner,Commissioner,Chas Brand,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16010
16011,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,40,Narcissa,Walsh,,,Claimant,,Narcissa Walsh,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16011
16037,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,50,Narcissa,Welsh,,,widow claimant,,Narcissa Welsh,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16011
16014,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,40,Jm,Wright,M,M,Witness,,J M M Wright,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16014
16015,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,40,Alphonso,White,,,Witness,,Alphonso White,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16015
16024,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,48,H,Clay Evans,C,C,Commissioner of Pensions,Commissioner,H C Clay Evans,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16024
16027,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,2,Mullany,Ex'R,,,,,Mullany Ex'R,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16027
16029,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,2,Nathan,Bickford,,,Attorney for claim,Attorney,Nathan Bickford,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16029
16043,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,3,Nathan,Bickford,,,recognized attorney,,Nathan Bickford,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16029
16056,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,5,Nathan,Bickford,,,recognized attorney,,Nathan Bickford,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16029
16065,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,6,Nathan,Bickford,,,attorney for Isaac Blake,Attorney,Nathan Bickford,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16029
16030,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,45,Jacob,Wiggins,,,witness,,Jacob Wiggins,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16030
16031,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,45,Tc,Hoffler,,,witness,,T C Hoffler,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16031
16032,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,45,Chansely,Balch,,,guardian for minor children for pension claim,Guardian,Chansely Balch,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16032
16034,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,45,Ww,Speight,,,witness,,W W Speight,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16034
16076,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,44,W,Speight,U,U,Witness to the declaration,Witness,W U Speight,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16034
16038,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,50,Thos,Babb,,,witness,,Thos Babb,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16038
16041,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,8,Fc,Ainsworth,C,C,Military Secretary responding to pension inquiries,The Military Secretary,F C C Ainsworth,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16041
16042,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,1,Thomas,Bray,,,soldier,,Thomas Bray,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16042
16062,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,2,Thomas,Bray,,,soldier,,Thomas Bray,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16042
16082,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,4,Thomas,Bray,,,applicant for Original Invalid Pension,,Thomas Bray,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16042
16086,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,9,Thomas,Bray,,,soldier,,Thomas Bray,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16042
16091,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,10,Thomas,Bray,,,soldier,,Thomas Bray,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16042
16093,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,13,Thomas,Bray,,,soldier,,Thomas Bray,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16042
16095,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,12,Thomas,Bray,,,soldier,,Thomas Bray,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16042
16097,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,6,Thomas,Bray,,,claimant for original invalid pension,,Thomas Bray,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16042
16102,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,15,Thomas,Bray,,,soldier,,Thomas Bray,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16042
16107,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,7,Thomas,Bray,,,claimant,,Thomas Bray,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16042
16112,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,14,Thomas,Bray,,,soldier,,Thomas Bray,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16042
16045,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,3,E,M,,,Examiner for the Board of Review,Examiner,E M,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16045
16046,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,3,,,,,medical division examiner,Examiner,,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16046
16047,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,3,,,,,law division examiner,Examiner,,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16046
16048,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,3,,,,,S. E. division examiner,Examiner,,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16046
16051,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,9,,,,,Clerk or title holder of the Military Secretary's Office,,,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16046
16050,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,9,Ef,Ware,,,Commissioner of the Bureau of Pensions,Commissioner,E F Ware,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16050
16052,usct_pension_files\A_B\Booker John.pdf,1,Louisa,Booker,,,widow claimant,,Louisa Booker,usct_pension_files\A_B\Booker John.pdf,16052
16053,usct_pension_files\A_B\Booker John.pdf,1,James,Wesley,,,soldier,,James Wesley,usct_pension_files\A_B\Booker John.pdf,16053
16054,usct_pension_files\A_B\Booker John.pdf,1,John,Booker,,,soldier,,John Booker,usct_pension_files\A_B\Booker John.pdf,16054
16057,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,5,Edwin,Clarke,,,examiner for the pension application,Examiner,Edwin Clarke,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16057
16058,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,5,John,Keenan,,,legal reviewer,Legal Reviewer,John Keenan,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16058
16059,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,5,J,Welty,,,re-reviewer,Re-Reviewer,J Welty,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16059
16060,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,3,A,Soudmin,,,,,A Soudmin,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16060
16061,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,3,A,C Seeden,,,,Sec,A C Seeden,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16061
16063,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,2,John,Degendorf,F,F,Attorney,,John F Degendorf,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16063
16084,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,4,John,Dezendorf,D,D,attorney for Thomas Bray,Atty,John D Dezendorf,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16063
16092,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,10,John,Dezendorf,F,F,Attorney for Thomas Bray,Attorney,John F Dezendorf,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16063
16099,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,6,John,Dezendorf,,,attorney for Thomas Bray's pension claim,,John Dezendorf,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16063
16066,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,6,N,G Leland,N,N,witness to Isaac Blake's claim,Notary Public,N N G Leland,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16066
16067,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,6,S,S Baker,S,S,witness to Isaac Blake's claim,,S S S Baker,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16067
16070,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,44,Uriah,Billups,,,"Mother of the children, deceased",,Uriah Billups,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16070
16071,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,44,Harrison,Billups,,,"Sibling of the minor children, aged 39",,Harrison Billups,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16071
16072,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,44,Peter,Billups,J,J,"Sibling of the minor children, aged 42",,Peter J Billups,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16072
16073,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,44,Uriah,Perry,,,Maiden name of the mother of minor children,,Uriah Perry,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16073
16075,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,44,J,Whedbee,K,K,Witness to the declaration,Witness,J K Whedbee,usct_pension_files\A_B\Billups Peter Civil War Pension.pdf,16075
16077,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,7,R,Leland,G,G,witness,,R G Leland,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16077
16078,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,7,S,Boyce,L,L,witness,,S L Boyce,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16078
16080,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,7,Fq,Baker,,,notary,Notary Public,F Q Baker,usct_pension_files\A_B\Blake Isaac Civil War Pension.pdf,16080
16081,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,8,R,G,B,B,examiner,,R B G,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16081
16083,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,4,Kenney,,,,suggested examiner,,Kenney,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16083
16085,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,11,,Stamps,,,Pension Office,,Stamps,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16085
16087,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,9,Bell,,,,examiner,Examiner,Bell,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16087
16088,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,5,,,,,,,,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16088
16089,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,5,,,,,,,,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16088
16090,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,5,,,,,,,,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16088
16104,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,15,,,,,Surgeon General U. S. A.,Surgeon General,,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16088
16094,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,13,J,A Bentley,A,A,Commissioner,Commissioner,J A A Bentley,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16094
16103,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,15,Ja,Bentley,,,Commissioner,Commissioner,J A Bentley,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16094
16096,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,12,Saml,Breck,,,signatory of the letter,Assistant Adjutant General,Saml Breck,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16096
16098,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,6,Jesse,Lee,,,commanding officer of Thomas Bray's regiment,,Jesse Lee,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16098
16100,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,6,S,Boued,,,witness to Thomas Bray's declaration,,S Boued,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16100
16101,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,6,Wm,Browne,,,witness to Thomas Bray's declaration,,Wm Browne,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16101
16105,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,7,Jason,Walker,,,witness,,Jason Walker,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16105
16106,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,7,Edmund,Land,,,witness,,Edmund Land,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16106
16108,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,7,William,Parsons,R,R,,,William R Parsons,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16108
16109,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,7,L,Fowle,P,P,deputy clerk,Deputy Clerk,L P Fowle,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16109
16110,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,7,W,Moore,,,printer,,W Moore,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16110
16111,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,7,John,Fitzpatrick,J,J,enlisted soldier,,John J Fitzpatrick,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16111
16113,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,14,J,Woodward,J,J,Surgeon General,U. S. Army,J J Woodward,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16113
16115,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16,Jj,Woodward,J,J,Surgeon General,U. S. A.,J J J Woodward,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16113
16114,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,14,J,Mckeeper,,,,,J Mckeeper,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16114
16116,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16,Jpc,Keepers,,,,,J P C Keepers,usct_pension_files\A_B\Bray Thomas Civil War Pension.pdf,16116
16117,usct_pension_files\C_D\Carneyhan Harvey.pdf,5,Rosa,Carneyhan,,,widow claimant,,Rosa Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16117
16120,usct_pension_files\C_D\Carneyhan Harvey.pdf,1,Rosa,Carneyhan,,,mother of soldier and claimant for pension,,Rosa Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16117
16133,usct_pension_files\C_D\Carneyhan Harvey.pdf,10,Rosa,Carneyhan,,,mother of soldier,,Rosa Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16117
16148,usct_pension_files\C_D\Carneyhan Harvey.pdf,8,Rosa,Carneyhan,,,"mother of Harvey Carneyhan, widow claimant",,Rosa Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16117
16154,usct_pension_files\C_D\Carneyhan Harvey.pdf,2,Rosa,Carneyhan,,,widow claimant,,Rosa Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16117
16170,usct_pension_files\C_D\Carneyhan Harvey.pdf,11,Rose,Carneyhan,,,widow claimant,,Rose Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16117
16178,usct_pension_files\C_D\Carneyhan Harvey.pdf,3,Rosa,Carneyhan,,,"widow, claimant",,Rosa Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16117
16185,usct_pension_files\C_D\Carneyhan Harvey.pdf,20,Rosa,Carneyhan,,,applicant,,Rosa Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16117
16202,usct_pension_files\C_D\Carneyhan Harvey.pdf,18,Rose,Carneyhan,,,widow of Harvey Carneyhan,,Rose Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16117
16225,usct_pension_files\C_D\Carneyhan Harvey.pdf,17,Rosa,Carneyhan,,,Widow claimant,,Rosa Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16117
16118,usct_pension_files\C_D\Carneyhan Harvey.pdf,5,Jno,Armstrong,C,C,attorney,Attorney,Jno C Armstrong,usct_pension_files\C_D\Carneyhan Harvey.pdf,16118
16119,usct_pension_files\C_D\Carneyhan Harvey.pdf,5,Robert,Clarke,,,Publisher,,Robert Clarke,usct_pension_files\C_D\Carneyhan Harvey.pdf,16119
16187,usct_pension_files\C_D\Carneyhan Harvey.pdf,20,Robert,Clarke,,,business entity,,Robert Clarke,usct_pension_files\C_D\Carneyhan Harvey.pdf,16119
16121,usct_pension_files\C_D\Carneyhan Harvey.pdf,1,Harvey,Carneyhan,,,soldier who served in the 8th Regt. U.S. C. Heavy Artillery,,Harvey Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16121
16124,usct_pension_files\C_D\Carneyhan Harvey.pdf,7,Harvey,Carnehan,,,soldier,,Harvey Carnehan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16121
16130,usct_pension_files\C_D\Carneyhan Harvey.pdf,6,Harvey,Carneyhan,,,soldier,,Harvey Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16121
16134,usct_pension_files\C_D\Carneyhan Harvey.pdf,10,Harvey,Carneyhan,,,soldier,,Harvey Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16121
16137,usct_pension_files\C_D\Carneyhan Harvey.pdf,4,Harvey,Carneyhan,,,signer of Power of Attorney,,Harvey Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16121
16149,usct_pension_files\C_D\Carneyhan Harvey.pdf,8,Harvey,Carneyhan,,,"soldier, served in Co. C 8 U.S. C. Heavy Arty",Pvt,Harvey Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16121
16155,usct_pension_files\C_D\Carneyhan Harvey.pdf,2,Harvey,Carneyhan,,,"son of Rosa Carneyhan, deceased soldier",Private,Harvey Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16121
16162,usct_pension_files\C_D\Carneyhan Harvey.pdf,15,Harvey,Carneyhan,,,soldier,,Harvey Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16121
16171,usct_pension_files\C_D\Carneyhan Harvey.pdf,11,Harvey,Carneyhan,,,soldier,,Harvey Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16121
16174,usct_pension_files\C_D\Carneyhan Harvey.pdf,14,Harvey,Carneyhan,,,"soldier enrolled in Co. ""E"", 8th Regiment of U.S.C.A. (Hy) Volunteers",Private,Harvey Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16121
16177,usct_pension_files\C_D\Carneyhan Harvey.pdf,3,Harvey,Carneyhan,,,"soldier, deceased",,Harvey Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16121
16201,usct_pension_files\C_D\Carneyhan Harvey.pdf,18,Harvey,Carneyhan,,,deceased son of Rose Carneyhan,,Harvey Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16121
16227,usct_pension_files\C_D\Carneyhan Harvey.pdf,17,Harvey,Carneyhan,,,"Son of Rosa Carneyhan, soldier",Private,Harvey Carneyhan,usct_pension_files\C_D\Carneyhan Harvey.pdf,16121
16122,usct_pension_files\C_D\Carneyhan Harvey.pdf,1,William,Armstrong,H,H,agent for the pension claim,Pension Agent,William H Armstrong,usct_pension_files\C_D\Carneyhan Harvey.pdf,16122
16151,usct_pension_files\C_D\Carneyhan Harvey.pdf,8,William,Armstrong,N,N,Attorney representing Rosa Carneyhan,Attorney,William N Armstrong,usct_pension_files\C_D\Carneyhan Harvey.pdf,16122
16123,usct_pension_files\C_D\Carneyhan Harvey.pdf,1,Ph,Berkaw,,,examining clerk for the pension application,Examining Clerk,Ph Berkaw,usct_pension_files\C_D\Carneyhan Harvey.pdf,16123
16125,usct_pension_files\C_D\Carneyhan Harvey.pdf,7,F,Dewitt,,,medical officer,,F Dewitt,usct_pension_files\C_D\Carneyhan Harvey.pdf,16125
16126,usct_pension_files\C_D\Carneyhan Harvey.pdf,7,J,Woodward,J,J,signatory,"Assistant Surgeon, U. S. Army",J J Woodward,usct_pension_files\C_D\Carneyhan Harvey.pdf,16126
16127,usct_pension_files\C_D\Carneyhan Harvey.pdf,9,A,G,,,military official,,A G,usct_pension_files\C_D\Carneyhan Harvey.pdf,16127
16128,usct_pension_files\C_D\Carneyhan Harvey.pdf,9,Paymaster-Genl,,,,military official,,Paymaster-Genl,usct_pension_files\C_D\Carneyhan Harvey.pdf,16128
16129,usct_pension_files\C_D\Carneyhan Harvey.pdf,9,,Soldier,,,mentioned in the context of marriage and payments,,Soldier,usct_pension_files\C_D\Carneyhan Harvey.pdf,16129
16131,usct_pension_files\C_D\Carneyhan Harvey.pdf,6,,,,,,,,usct_pension_files\C_D\Carneyhan Harvey.pdf,16131
16140,usct_pension_files\C_D\Carneyhan Harvey.pdf,4,,,,,,,,usct_pension_files\C_D\Carneyhan Harvey.pdf,16131
16147,usct_pension_files\C_D\Carneyhan Harvey.pdf,12,,,,,,,,usct_pension_files\C_D\Carneyhan Harvey.pdf,16131
16152,usct_pension_files\C_D\Carneyhan Harvey.pdf,8,,,,,,,,usct_pension_files\C_D\Carneyhan Harvey.pdf,16131
16132,usct_pension_files\C_D\Carneyhan Harvey.pdf,6,Saml,Breck,,,signatory,Assistant Adjutant General,Saml Breck,usct_pension_files\C_D\Carneyhan Harvey.pdf,16132
16135,usct_pension_files\C_D\Carneyhan Harvey.pdf,10,Wm,Armstrong,H,H,recipient of certificate,,Wm H Armstrong,usct_pension_files\C_D\Carneyhan Harvey.pdf,16135
16186,usct_pension_files\C_D\Carneyhan Harvey.pdf,20,Wm,Armstrong,H,H,attorney,,Wm H Armstrong,usct_pension_files\C_D\Carneyhan Harvey.pdf,16135
16203,usct_pension_files\C_D\Carneyhan Harvey.pdf,18,Wm,Armstrong,,,Agent appointed by Rose Carneyhan,Agent,Wm Armstrong,usct_pension_files\C_D\Carneyhan Harvey.pdf,16135
16136,usct_pension_files\C_D\Carneyhan Harvey.pdf,10,Burnell,Clerk,,,Clerk,Clerk,Burnell Clerk,usct_pension_files\C_D\Carneyhan Harvey.pdf,16136
16138,usct_pension_files\C_D\Carneyhan Harvey.pdf,4,Wm,Greif,,,Notary Public,Notary Public,Wm Greif,usct_pension_files\C_D\Carneyhan Harvey.pdf,16138
16139,usct_pension_files\C_D\Carneyhan Harvey.pdf,4,J,Sauner,W,W,Clerk of the McCracken County Court,Clerk,J W Sauner,usct_pension_files\C_D\Carneyhan Harvey.pdf,16139
16183,usct_pension_files\C_D\Carneyhan Harvey.pdf,3,J,R Linman,,,"clerk, certifying the document",Clerk,J R Linman,usct_pension_files\C_D\Carneyhan Harvey.pdf,16139
16141,usct_pension_files\C_D\Carneyhan Harvey.pdf,13,James,Spence,,,Clerk of McCracken County Court,Clerk,James Spence,usct_pension_files\C_D\Carneyhan Harvey.pdf,16141
16167,usct_pension_files\C_D\Carneyhan Harvey.pdf,19,James,Spence,,,Clerk certifying acknowledgment,Clerk,James Spence,usct_pension_files\C_D\Carneyhan Harvey.pdf,16141
16224,usct_pension_files\C_D\Carneyhan Harvey.pdf,17,James,Spence,,,Clerk of the County Court,Clerk,James Spence,usct_pension_files\C_D\Carneyhan Harvey.pdf,16141
